2.990000e-07 -2.924846e-32 1.040010e-25 -5.703174e-09
3.000000e-07 -6.037556e-32 1.845173e-25 -7.073892e-09
3.010000e-07 -1.246291e-31 3.273683e-25 -8.681802e-09
3.020000e-07 -2.572631e-31 5.808128e-25 -1.058082e-08
3.030000e-07 -5.310503e-31 1.030471e-24 -1.283462e-08
3.040000e-07 -1.096210e-30 1.828249e-24 -1.551877e-08
3.050000e-07 -2.262831e-30 3.243656e-24 -1.872327e-08
3.060000e-07 -4.671004e-30 5.754854e-24 -2.255558e-08
3.070000e-07 -9.642028e-30 1.021019e-23 -2.714419e-08
3.080000e-07 -1.990337e-29 1.811479e-23 -3.264296e-08
3.090000e-07 -4.108514e-29 3.213904e-23 -3.923627e-08
3.100000e-07 -8.480919e-29 5.702069e-23 -4.714520e-08
3.110000e-07 -1.750657e-28 1.011654e-22 -5.663493e-08
3.120000e-07 -3.613759e-28 1.794864e-22 -6.802367e-08
3.130000e-07 -7.459632e-28 3.184426e-22 -8.169329e-08
3.140000e-07 -1.539840e-27 5.649768e-22 -9.810214e-08
3.150000e-07 -3.178585e-27 1.002375e-21 -1.178004e-07
3.160000e-07 -6.561331e-27 1.778401e-21 -1.414486e-07
3.170000e-07 -1.354410e-26 3.155217e-21 -1.698396e-07
3.180000e-07 -2.795814e-26 5.597947e-21 -2.039255e-07
3.190000e-07 -5.771204e-26 9.931808e-21 -2.448492e-07
3.200000e-07 -1.191310e-25 1.762089e-20 -2.939827e-07
3.210000e-07 -2.459137e-25 3.126277e-20 -3.529737e-07
3.220000e-07 -5.076226e-25 5.546601e-20 -4.238002e-07
3.230000e-07 -1.047850e-24 9.840711e-20 -5.088369e-07
3.240000e-07 -2.163004e-24 1.745927e-19 -6.109352e-07
3.250000e-07 -4.464939e-24 3.097602e-19 -7.335186e-07
3.260000e-07 -9.216662e-24 5.495726e-19 -8.806973e-07
3.270000e-07 -1.902531e-23 9.750450e-19 -1.057406e-06
3.280000e-07 -3.927263e-23 1.729913e-18 -1.269571e-06
3.290000e-07 -8.106776e-23 3.069190e-18 -1.524305e-06
3.300000e-07 -1.673425e-22 5.445318e-18 -1.830150e-06
3.310000e-07 -3.454336e-22 9.661016e-18 -2.197361e-06
3.320000e-07 -7.130545e-22 1.714045e-17 -2.638251e-06
3.330000e-07 -1.471909e-21 3.041038e-17 -3.167603e-06
3.340000e-07 -3.038359e-21 5.395372e-17 -3.803167e-06
3.350000e-07 -6.271873e-21 9.572403e-17 -4.566253e-06
3.360000e-07 -1.294659e-20 1.698324e-16 -5.482449e-06
3.370000e-07 -2.672475e-20 3.013145e-16 -6.582474e-06
3.380000e-07 -5.516603e-20 5.345885e-16 -7.903215e-06
3.390000e-07 -1.138754e-19 9.484602e-16 -9.488954e-06
3.400000e-07 -2.350651e-19 1.682746e-15 -1.139286e-05
3.410000e-07 -4.852285e-19 2.985508e-15 -1.367879e-05
3.420000e-07 -1.001623e-18 5.296851e-15 -1.642336e-05
3.430000e-07 -2.067581e-18 9.397607e-15 -1.971863e-05
3.440000e-07 -4.267965e-18 1.667312e-14 -2.367507e-05
3.450000e-07 -8.810062e-18 2.958124e-14 -2.842535e-05
3.460000e-07 -1.818600e-17 5.248267e-14 -3.412875e-05
3.470000e-07 -3.754009e-17 9.311410e-14 -4.097651e-05
3.480000e-07 -7.749140e-17 1.652019e-13 -4.919824e-05
3.490000e-07 -1.599601e-16 2.930991e-13 -5.906962e-05
3.500000e-07 -3.301945e-16 5.200128e-13 -7.092164e-05
3.510000e-07 -6.815976e-16 9.226003e-13 -8.515170e-05
3.520000e-07 -1.406974e-15 1.636866e-12 -1.022370e-04
3.530000e-07 -2.904319e-15 2.904107e-12 -1.227503e-04
3.540000e-07 -5.995184e-15 5.152431e-12 -1.473795e-04
3.550000e-07 -1.237544e-14 9.141380e-12 -1.769504e-04
3.560000e-07 -2.554576e-14 1.621852e-11 -2.124546e-04
3.570000e-07 -5.273234e-14 2.877470e-11 -2.550826e-04
3.580000e-07 -1.088517e-13 5.105172e-11 -3.062636e-04
3.590000e-07 -2.246950e-13 9.057533e-11 -3.677138e-04
3.600000e-07 -4.638223e-13 1.606976e-10 -4.414937e-04
3.610000e-07 -9.574360e-13 2.851077e-10 -5.300772e-04
3.620000e-07 -1.976369e-12 5.058346e-10 -6.364345e-04
3.630000e-07 -4.079680e-12 8.974455e-10 -7.641318e-04
3.640000e-07 -8.421400e-12 1.592237e-09 -9.174510e-04
3.650000e-07 -1.738371e-11 2.824926e-09 -1.101533e-03
3.660000e-07 -3.588398e-11 5.011949e-09 -1.322550e-03
3.670000e-07 -7.407281e-11 8.892139e-09 -1.587913e-03
3.680000e-07 -1.529033e-10 1.577632e-08 -1.906519e-03
3.690000e-07 -3.156277e-10 2.799015e-08 -2.289053e-03
3.700000e-07 -6.515284e-10 4.965979e-08 -2.748339e-03
3.710000e-07 -1.344905e-09 8.810578e-08 -3.299780e-03
3.720000e-07 -2.776193e-09 1.563162e-07 -3.961863e-03
3.730000e-07 -5.730702e-09 2.773342e-07 -4.756791e-03
3.740000e-07 -1.182949e-08 4.920429e-07 -5.711217e-03
3.750000e-07 -2.441879e-08 8.729765e-07 -6.857144e-03
3.760000e-07 -5.040602e-08 1.548824e-06 -8.232994e-03
3.770000e-07 -1.040496e-07 2.747904e-06 -9.884903e-03
3.780000e-07 -2.147824e-07 4.875298e-06 -1.186826e-02
3.790000e-07 -4.433604e-07 8.649693e-06 -1.424956e-02
3.800000e-07 -9.151980e-07 1.534618e-05 -1.710867e-02
3.810000e-07 -1.889180e-06 2.722700e-05 -2.054143e-02
3.820000e-07 -3.899702e-06 4.830580e-05 -2.466297e-02
3.830000e-07 -8.049883e-06 8.570356e-05 -2.961146e-02
3.840000e-07 -1.661681e-05 1.520542e-04 -3.555285e-02
3.850000e-07 -3.430093e-05 2.697727e-04 -4.268635e-02
3.860000e-07 -7.080503e-05 4.786273e-04 -5.125115e-02
3.870000e-07 -1.461579e-04 8.491746e-04 -6.153443e-02
3.880000e-07 -3.017036e-04 1.506595e-03 -7.388100e-02
